PriceNoTax,YearNum,Month_ID,BrandR1,SeazonClass,ConstrGroup,ExpositionType,CityType,OperatorR1,OperatorR2,BudgetClass,GRP,Latitude,Longitude,Population,Seller_Cat,Dis
28250.0,2,6,1.0,0,2,0,3,2,4,2,5.03,43.127274,131.926163,606561.0,18,1.0224509277025458
28250.0,2,7,1.0,1,2,0,3,2,4,2,5.03,43.127274,131.926163,606561.0,18,1.0224509277025458
21666.67,1,0,3.0,0,1,2,4,0,2,5,2.21,56.827486,60.604007,1493749.0,262,1.080500567646529
56000.0,2,10,1.0,2,2,1,5,2,4,3,2.1,60.00373,30.435751,5383890.0,36,1.156431859556936
56000.0,2,11,1.0,2,2,1,5,2,4,3,2.1,60.00373,30.435751,5383890.0,36,1.156431859556936
25000.0,1,1,1.0,0,2,1,3,0,2,5,8.59,57.179639,65.585136,807271.0,141,1.0619483042965183
25000.0,1,2,1.0,1,2,1,3,0,2,5,8.59,57.179639,65.585136,807271.0,141,1.0619483042965183
25000.0,1,3,1.0,1,2,1,3,0,2,5,8.59,57.179639,65.585136,807271.0,141,1.0619483042965183
25000.0,1,4,1.0,1,2,1,3,0,2,5,8.59,57.179639,65.585136,807271.0,141,1.0619483042965183
25000.0,1,5,1.0,0,2,1,3,0,2,5,8.59,57.179639,65.585136,807271.0,141,1.0619483042965183
20833.33,1,7,1.0,1,2,1,3,0,2,5,8.59,57.179639,65.585136,807271.0,141,1.018991671969192
20833.33,1,8,1.0,1,2,1,3,0,2,5,8.59,57.179639,65.585136,807271.0,141,1.018991671969192
20833.33,1,9,1.0,2,2,1,3,0,2,5,8.59,57.179639,65.585136,807271.0,141,1.018991671969192
20833.33,1,10,1.0,2,2,1,3,0,2,5,8.59,57.179639,65.585136,807271.0,141,1.018991671969192
20833.33,1,11,1.0,2,2,1,3,0,2,5,8.59,57.179639,65.585136,807271.0,141,1.018991671969192
14400.0,1,3,1.0,1,2,0,4,0,2,3,2.57,55.19382,61.4377,1196680.0,268,1.1032312345244042
14400.0,1,4,1.0,1,2,0,4,0,2,3,2.57,55.19382,61.4377,1196680.0,268,1.1032312345244042
14400.0,1,5,1.0,0,2,0,4,0,2,3,2.57,55.19382,61.4377,1196680.0,268,1.1032312345244042
14400.0,1,6,1.0,0,2,0,4,0,2,3,2.57,55.19382,61.4377,1196680.0,268,1.1032312345244042
14400.0,1,7,1.0,1,2,0,4,0,2,3,2.57,55.19382,61.4377,1196680.0,268,1.1032312345244042
14400.0,1,8,1.0,1,2,0,4,0,2,3,2.57,55.19382,61.4377,1196680.0,268,1.1032312345244042
14400.0,1,9,1.0,2,2,0,4,0,2,3,2.57,55.19382,61.4377,1196680.0,268,1.1032312345244042
14400.0,1,10,1.0,2,2,0,4,0,2,3,2.57,55.19382,61.4377,1196680.0,268,1.1032312345244042
14400.0,1,11,1.0,2,2,0,4,0,2,3,2.57,55.19382,61.4377,1196680.0,268,1.1032312345244042
16500.0,2,10,0.0,2,2,0,2,0,1,2,5.03924935602126,56.789278,35.911174,425072.0,194,0.9751312318970885
16500.0,2,11,0.0,2,2,0,2,0,1,2,5.03924935602126,56.789278,35.911174,425072.0,194,0.9751312318970885
16500.0,3,0,0.0,0,2,0,2,0,1,5,5.03924935602126,56.789278,35.911174,425072.0,194,0.9751312318970885
16500.0,3,1,0.0,0,2,0,2,0,1,5,5.03924935602126,56.789278,35.911174,425072.0,194,0.9751312318970885
16500.0,3,2,0.0,1,2,0,2,0,1,5,5.03924935602126,56.789278,35.911174,425072.0,194,0.9751312318970885
16500.0,3,3,0.0,1,2,0,2,0,1,5,5.03924935602126,56.789278,35.911174,425072.0,194,0.9751312318970885
16500.0,3,4,0.0,1,2,0,2,0,1,5,5.03924935602126,56.789278,35.911174,425072.0,194,0.9751312318970885
40000.0,1,10,0.0,2,2,0,4,0,1,1,4.63666666666667,54.77925,56.030643,1128787.0,179,1.1434263044579023
23000.0,1,2,3.0,1,2,0,4,0,1,1,0.895,56.856304,60.641422,1493749.0,2,1.1058325366415969
34100.0,1,3,1.0,1,2,0,3,2,4,2,6.2,43.113186,131.91318,606561.0,36,1.003302108863785
34100.0,1,6,1.0,0,2,0,3,2,4,2,6.2,43.113186,131.91318,606561.0,36,1.0198314108149953
34100.0,1,7,1.0,1,2,0,3,2,4,2,6.2,43.113186,131.91318,606561.0,36,1.0198314108149953
8000.0,3,3,0.0,1,0,0,2,0,1,1,2.64104832443845,50.599175,36.60052899999999,394142.0,235,1.0647107369924282
30000.0,2,10,0.0,2,2,0,4,0,2,1,2.681,47.259868,39.64918400000001,1137904.0,275,1.0414538748281612
30000.0,2,11,0.0,2,2,0,4,0,2,1,2.681,47.259868,39.64918400000001,1137904.0,275,1.0414538748281612
18800.0,1,1,3.0,0,2,1,4,0,2,2,0.97,55.158705,61.416654,1196680.0,61,1.0514165973318352
16666.67,1,10,0.0,2,1,2,3,0,2,2,2.66,57.149699,65.556251,807271.0,141,1.1249296242582045
4000.0,3,3,0.0,1,0,0,2,0,1,1,5.25,50.607931,36.591128,394142.0,235,1.0560526742493137
25000.0,1,1,1.0,0,2,0,0,0,1,5,35.6720875638754,56.060446,35.93089000000001,18372.0,118,1.0635763006593404
25000.0,1,2,1.0,1,2,0,0,0,1,5,35.6720875638754,56.060446,35.93089000000001,18372.0,118,1.0635763006593404
25000.0,1,3,1.0,1,2,0,0,0,1,5,35.6720875638754,56.060446,35.93089000000001,18372.0,118,1.0635763006593404
25000.0,1,4,1.0,1,2,0,0,0,1,2,35.6720875638754,56.060446,35.93089000000001,18372.0,118,1.0635763006593404
25000.0,1,5,1.0,0,2,0,0,0,1,3,35.6720875638754,56.060446,35.93089000000001,18372.0,118,1.0635763006593404
25000.0,1,6,1.0,0,2,0,0,0,1,3,35.6720875638754,56.060446,35.93089000000001,18372.0,118,1.0635763006593404
25000.0,1,7,1.0,1,2,0,0,0,1,2,35.6720875638754,56.060446,35.93089000000001,18372.0,118,1.0635763006593404
25000.0,1,8,1.0,1,2,0,0,0,1,2,35.6720875638754,56.060446,35.93089000000001,18372.0,118,1.0635763006593404
25000.0,1,9,1.0,2,2,0,0,0,1,2,35.6720875638754,56.060446,35.93089000000001,18372.0,118,1.0635763006593404
25000.0,1,10,1.0,2,2,0,0,0,1,1,35.6720875638754,56.060446,35.93089000000001,18372.0,118,1.0635763006593404
25000.0,1,11,1.0,2,2,0,0,0,1,1,35.6720875638754,56.060446,35.93089000000001,18372.0,118,1.0635763006593404
28050.0,3,2,1.0,1,2,0,4,0,2,3,1.12375,57.965109,56.219265,1055397.0,275,1.1339289605930096
20400.0,3,3,1.0,1,2,0,4,0,2,3,1.12375,57.965109,56.219265,1055397.0,275,1.0854542040905986
18500.0,1,2,0.0,1,2,0,2,0,1,1,5.61866886648541,56.164788,40.447415,356937.0,275,0.9791386355338187
35000.0,1,2,0.0,1,2,1,3,0,1,2,4.29482899030442,53.741276,87.148993,549403.0,275,1.074514737089049
35000.0,1,3,0.0,1,2,1,3,0,1,4,4.29482899030442,53.741276,87.148993,549403.0,275,1.074514737089049
15645.0,1,3,1.0,1,2,0,4,2,2,5,1.756,53.25353399999999,50.266452,1156659.0,227,1.050817155018644
15645.0,1,4,1.0,1,2,0,4,2,2,5,1.756,53.25353399999999,50.266452,1156659.0,227,1.050817155018644
15645.0,1,5,1.0,0,2,0,4,2,2,5,1.756,53.25353399999999,50.266452,1156659.0,227,1.050817155018644
15645.0,1,6,1.0,0,2,0,4,2,2,5,1.756,53.25353399999999,50.266452,1156659.0,227,1.050817155018644
23333.33,1,0,3.0,0,2,0,4,0,2,5,1.45,56.802969,60.53690899999999,1493749.0,262,1.0498220923558155
23333.33,1,2,3.0,1,2,0,4,0,2,5,1.45,56.802969,60.53690899999999,1493749.0,262,0.9879466774675132
23333.33,1,3,3.0,1,2,0,4,0,2,5,1.45,56.802969,60.53690899999999,1493749.0,262,0.9879466774675132
23333.33,1,4,3.0,1,2,0,4,0,2,5,1.45,56.802969,60.53690899999999,1493749.0,262,0.9879466774675132
23333.33,1,5,3.0,0,2,0,4,0,2,5,1.45,56.802969,60.53690899999999,1493749.0,262,0.9879466774675132
23333.33,1,6,3.0,0,2,0,4,0,2,5,1.45,56.802969,60.53690899999999,1493749.0,262,0.9879466774675132
28000.0,2,7,1.0,1,2,0,4,0,2,3,1.45,56.802969,60.53690899999999,1493749.0,262,1.0308941146131587
28000.0,2,6,1.0,0,2,0,4,0,2,2,1.45,56.802969,60.53690899999999,1493749.0,262,1.0647107369924282
28000.0,2,8,1.0,1,2,0,4,0,2,0,1.45,56.802969,60.53690899999999,1493749.0,262,1.0986122886681098
27000.0,1,2,0.0,1,2,0,4,0,1,1,2.3,56.785175,60.606934,1493749.0,275,1.1151415906193203
26000.0,1,3,1.0,1,1,2,3,2,4,3,3.59,45.021212,39.013144,932629.0,18,1.0818051703517284
26000.0,1,4,1.0,1,1,2,3,2,4,3,3.59,45.021212,39.013144,932629.0,18,1.0818051703517284
26000.0,1,5,1.0,0,1,2,3,2,4,3,3.59,45.021212,39.013144,932629.0,18,1.0818051703517284
14916.67,1,5,2.0,0,2,0,4,0,2,2,3.08,55.24889399999999,61.392172,1196680.0,132,1.1088023141746803
25300.0,2,10,1.0,2,2,0,3,2,4,0,9.47,43.183735,131.92096,606561.0,36,1.0669570876188026
25300.0,2,11,1.0,2,2,0,3,2,4,0,9.47,43.183735,131.92096,606561.0,36,1.0669570876188026
35000.0,2,6,2.0,0,2,1,4,0,2,0,2.13,56.857337,60.591016,1493749.0,262,1.0986122886681098
15600.0,1,6,1.0,0,2,0,4,0,2,1,3.58,55.237836,61.379914,1196680.0,268,1.1680865257615272
15600.0,1,7,1.0,1,2,0,4,0,2,1,3.58,55.237836,61.379914,1196680.0,268,1.1155618469818829
15600.0,1,8,1.0,1,2,0,4,0,2,1,3.58,55.237836,61.379914,1196680.0,268,1.1155618469818829
6900.0,2,9,0.0,2,0,0,4,0,2,1,1.37,55.158077,61.41000500000001,1196680.0,61,1.096193907803828
15000.0,2,6,1.0,0,2,0,1,0,1,3,16.7217453741758,61.24265699999999,46.647831,61990.0,275,0.9745596399981308
15000.0,2,7,1.0,1,2,0,1,0,1,3,16.7217453741758,61.24265699999999,46.647831,61990.0,275,0.9745596399981308
30000.0,1,1,1.0,0,2,0,3,0,1,5,4.29482899030442,53.76076999999999,87.13458,549403.0,147,0.9808292530117262
30000.0,1,2,1.0,1,2,0,3,0,1,5,4.29482899030442,53.76076999999999,87.13458,549403.0,147,1.030012197175853
30000.0,1,3,1.0,1,2,0,3,0,1,5,4.29482899030442,53.76076999999999,87.13458,549403.0,147,1.0116130328171398
30000.0,1,4,1.0,1,2,0,3,0,1,5,4.29482899030442,53.76076999999999,87.13458,549403.0,147,1.085988498416054
30000.0,1,5,1.0,0,2,0,3,0,1,5,4.29482899030442,53.76076999999999,87.13458,549403.0,147,0.9808292530117262
30000.0,1,7,1.0,1,2,0,3,0,1,5,4.29482899030442,53.76076999999999,87.13458,549403.0,147,0.9808292530117262
30000.0,1,8,1.0,1,2,0,3,0,1,5,4.29482899030442,53.76076999999999,87.13458,549403.0,147,0.9808292530117262
30000.0,1,9,1.0,2,2,0,3,0,1,5,4.29482899030442,53.76076999999999,87.13458,549403.0,147,0.9808292530117262
30000.0,1,10,1.0,2,2,0,3,0,1,5,4.29482899030442,53.76076999999999,87.13458,549403.0,147,0.9808292530117262
30000.0,1,11,1.0,2,2,0,3,0,1,5,4.29482899030442,53.76076999999999,87.13458,549403.0,147,0.9808292530117262
30000.0,2,1,1.0,0,2,0,3,0,1,5,4.29482899030442,53.76076999999999,87.13458,549403.0,147,1.1260112628562242
30000.0,2,11,1.0,2,2,0,3,0,1,5,4.29482899030442,53.76076999999999,87.13458,549403.0,147,0.9967641160240318
30000.0,2,7,1.0,1,2,0,3,0,1,5,4.29482899030442,53.76076999999999,87.13458,549403.0,147,1.1288181307251755
30000.0,2,8,1.0,1,2,0,3,0,1,5,4.29482899030442,53.76076999999999,87.13458,549403.0,147,0.9963334395476915
30000.0,2,9,1.0,2,2,0,3,0,1,5,4.29482899030442,53.76076999999999,87.13458,549403.0,147,0.9963334395476915
35000.0,3,1,1.0,0,2,0,3,0,1,5,4.29482899030442,53.76076999999999,87.13458,549403.0,147,1.0296194171811581
35000.0,3,2,1.0,1,2,0,3,0,1,5,4.29482899030442,53.76076999999999,87.13458,549403.0,147,0.9932517730102834
35000.0,3,3,1.0,1,2,0,3,0,1,5,4.29482899030442,53.76076999999999,87.13458,549403.0,147,0.9932517730102834
35000.0,3,4,1.0,1,2,0,3,0,1,5,4.29482899030442,53.76076999999999,87.13458,549403.0,147,0.9932517730102834
32000.0,1,10,3.0,2,2,1,4,0,2,1,5.85380952380952,53.200414,50.190399,1156659.0,263,1.0881409888008142
22083.33,3,3,3.0,1,1,2,4,2,4,1,0.84,56.81813199999999,60.60760500000001,1493749.0,18,1.193922413583917
16000.0,1,1,1.0,0,2,0,2,0,1,3,6.10554164301538,55.436421,65.31645,312364.0,224,1.062553238852407
16000.0,1,2,1.0,1,2,0,2,0,1,3,6.10554164301538,55.436421,65.31645,312364.0,224,1.062553238852407
16000.0,1,3,1.0,1,2,0,2,0,1,3,6.10554164301538,55.436421,65.31645,312364.0,224,1.062553238852407
16000.0,1,4,1.0,1,2,0,2,0,1,3,6.10554164301538,55.436421,65.31645,312364.0,224,1.062553238852407
16000.0,1,5,1.0,0,2,0,2,0,1,3,6.10554164301538,55.436421,65.31645,312364.0,224,1.062553238852407
16000.0,1,7,1.0,1,2,0,2,0,1,3,6.10554164301538,55.436421,65.31645,312364.0,224,1.062553238852407
16000.0,1,8,1.0,1,2,0,2,0,1,3,6.10554164301538,55.436421,65.31645,312364.0,224,1.062553238852407
17000.0,1,9,1.0,2,2,0,2,0,1,3,6.10554164301538,55.436421,65.31645,312364.0,224,1.0748016399743912
17000.0,1,10,1.0,2,2,0,2,0,1,3,6.10554164301538,55.436421,65.31645,312364.0,224,1.0748016399743912
17000.0,1,11,1.0,2,2,0,2,0,1,3,6.10554164301538,55.436421,65.31645,312364.0,224,1.1677358705663314
24645.0,1,3,1.0,1,2,0,4,2,2,5,3.05,53.27399399999999,50.265579,1156659.0,227,1.050818787332506
24645.0,1,4,1.0,1,2,0,4,2,2,5,3.05,53.27399399999999,50.265579,1156659.0,227,1.050818787332506
24645.0,1,5,1.0,0,2,0,4,2,2,5,3.05,53.27399399999999,50.265579,1156659.0,227,1.050818787332506
24645.0,1,6,1.0,0,2,0,4,2,2,5,3.05,53.27399399999999,50.265579,1156659.0,227,1.050818787332506
8500.0,1,2,0.0,1,0,0,4,0,1,2,1.58,54.81744399999999,56.075732,1128787.0,130,1.0687593255184284
8500.0,1,6,1.0,0,0,0,4,0,1,1,1.58,54.81744399999999,56.075732,1128787.0,130,1.0062389685370945
13200.0,1,3,1.0,1,2,0,4,0,2,3,1.63,55.17033000000001,61.47038000000001,1196680.0,268,1.0884599172040916
13200.0,1,4,1.0,1,2,0,4,0,2,3,1.63,55.17033000000001,61.47038000000001,1196680.0,268,1.0884599172040916
13200.0,1,5,1.0,0,2,0,4,0,2,3,1.63,55.17033000000001,61.47038000000001,1196680.0,268,1.0884599172040916
13200.0,1,6,1.0,0,2,0,4,0,2,3,1.63,55.17033000000001,61.47038000000001,1196680.0,268,1.0884599172040916
13200.0,1,7,1.0,1,2,0,4,0,2,3,1.63,55.17033000000001,61.47038000000001,1196680.0,268,1.0884599172040916
13200.0,1,8,1.0,1,2,0,4,0,2,3,1.63,55.17033000000001,61.47038000000001,1196680.0,268,1.0884599172040916
13200.0,1,9,1.0,2,2,0,4,0,2,3,1.63,55.17033000000001,61.47038000000001,1196680.0,268,1.0884599172040916
13200.0,1,10,1.0,2,2,0,4,0,2,3,1.63,55.17033000000001,61.47038000000001,1196680.0,268,1.0884599172040916
13200.0,1,11,1.0,2,2,0,4,0,2,3,1.63,55.17033000000001,61.47038000000001,1196680.0,268,1.0884599172040916
34000.0,1,5,1.0,0,2,0,4,0,2,1,2.35,55.042286,82.921711,1625631.0,223,1.0473189942805592
34000.0,1,4,1.0,1,2,0,4,0,2,1,2.35,55.042286,82.921711,1625631.0,223,1.0473189942805592
35000.0,2,6,1.0,0,2,0,1,1,2,3,19.9638368072266,61.036003,76.11980799999999,46643.0,173,1.0224509277025458
35000.0,2,7,1.0,1,2,0,1,1,2,3,19.9638368072266,61.036003,76.11980799999999,46643.0,173,1.0224509277025458
27166.67,2,11,3.0,2,1,3,4,2,4,1,2.13,56.837486,60.633771,1493749.0,18,1.1052568508886649
8000.0,2,1,0.0,0,0,0,3,2,2,1,5.35,56.49122,84.948284,576624.0,40,1.0986122886681098
15000.0,2,11,3.0,2,1,3,4,2,4,1,4.78,56.817388,60.629738,1493749.0,115,1.0874389880699844
37000.0,3,0,1.0,0,2,0,2,0,3,5,9.40884404995155,55.80990600000001,38.433329,156026.0,89,1.0986122886681098
37000.0,3,1,1.0,0,2,0,2,0,3,5,9.40884404995155,55.80990600000001,38.433329,156026.0,89,1.0818051703517284
25000.0,1,5,1.0,0,2,1,3,0,2,3,3.32,57.15259399999999,65.568651,807271.0,141,1.1314021114911006
36740.0,1,10,1.0,2,2,0,4,2,4,1,0.23,55.02904,82.90625,1625631.0,115,1.1396737754658837
10000.0,3,3,0.0,1,0,2,3,0,2,1,15.96,57.151656,65.54349599999999,807271.0,112,1.1151415906193203
17600.0,1,4,0.0,1,2,0,3,0,2,4,4.18746651331459,51.825041,55.10745,572188.0,48,0.9458495341156995
17600.0,1,5,0.0,0,2,0,3,0,2,4,4.18746651331459,51.825041,55.10745,572188.0,48,0.9458495341156995
17600.0,1,6,0.0,0,2,0,3,0,2,4,4.18746651331459,51.825041,55.10745,572188.0,48,0.9458495341156995
17600.0,1,7,0.0,1,2,0,3,0,2,4,4.18746651331459,51.825041,55.10745,572188.0,48,0.9458495341156995
17600.0,1,8,0.0,1,2,0,3,0,2,4,4.18746651331459,51.825041,55.10745,572188.0,48,0.9458495341156995
17600.0,1,9,0.0,2,2,0,3,0,2,4,4.18746651331459,51.825041,55.10745,572188.0,48,0.9458495341156995
17600.0,1,10,0.0,2,2,0,3,0,2,4,4.18746651331459,51.825041,55.10745,572188.0,48,0.9458495341156995
17600.0,1,11,0.0,2,2,0,3,0,2,4,4.18746651331459,51.825041,55.10745,572188.0,48,0.9458495341156995
42050.0,1,4,1.0,1,2,0,4,2,4,5,2.14,55.01087,82.95818,1625631.0,115,1.0647107369924282
3500.0,2,9,0.0,2,0,2,3,0,1,1,2.30796919280612,54.717589,20.498587,489359.0,122,0.9718605830289658
33900.0,1,8,1.0,1,2,0,4,2,2,3,2.5275,57.96961999999999,56.15619,1055397.0,222,1.1553122777708844
19500.0,1,2,2.0,1,2,1,2,0,2,3,5.6978569607839,57.881527,59.940667,349008.0,172,1.0593915755148284
19500.0,1,7,2.0,1,2,1,2,0,2,5,5.6978569607839,57.881527,59.940667,349008.0,172,1.0593915755148284
27000.0,1,1,1.0,0,2,0,2,0,1,1,6.57024239284876,60.938371,76.58834,277668.0,245,1.0799201556559572
27000.0,1,11,1.0,2,2,0,2,0,1,1,6.57024239284876,60.938371,76.58834,277668.0,245,1.0799201556559572
9000.0,2,6,1.0,0,2,0,1,0,0,3,19.297273001014,58.62613399999999,59.778136,49256.0,275,0.9555114450274363
9000.0,2,7,1.0,1,2,0,1,0,0,3,19.297273001014,58.62613399999999,59.778136,49256.0,275,0.9555114450274363
37000.0,1,6,1.0,0,2,0,4,0,2,2,4.13,55.02479399999999,82.926408,1625631.0,223,1.0296194171811581
37000.0,1,7,1.0,1,2,0,4,0,2,2,4.13,55.02479399999999,82.926408,1625631.0,223,1.0296194171811581
37000.0,1,8,1.0,1,2,0,4,0,2,2,4.13,55.02479399999999,82.926408,1625631.0,223,1.0296194171811581
37000.0,1,9,1.0,2,2,0,4,0,2,2,4.13,55.02479399999999,82.926408,1625631.0,223,1.0296194171811581
37000.0,1,10,1.0,2,2,0,4,0,2,2,4.13,55.02479399999999,82.926408,1625631.0,223,1.0296194171811581
37000.0,1,11,1.0,2,2,0,4,0,2,2,4.13,55.02479399999999,82.926408,1625631.0,223,1.0296194171811581
37000.0,2,0,1.0,0,2,0,4,0,2,5,4.13,55.02479399999999,82.926408,1625631.0,223,1.0296194171811581
15000.0,1,0,2.0,0,2,0,2,0,1,5,11.03620007235,56.92310699999999,59.93184,120778.0,153,0.9745596399981308
15000.0,1,1,2.0,0,2,0,2,0,1,5,11.03620007235,56.92310699999999,59.93184,120778.0,153,0.9745596399981308
15000.0,1,3,2.0,1,2,0,2,0,1,5,11.03620007235,56.92310699999999,59.93184,120778.0,153,0.9745596399981308
15000.0,1,4,2.0,1,2,0,2,0,1,5,11.03620007235,56.92310699999999,59.93184,120778.0,153,0.9745596399981308
15000.0,1,5,2.0,0,2,0,2,0,1,5,11.03620007235,56.92310699999999,59.93184,120778.0,153,0.9745596399981308
15000.0,1,6,2.0,0,2,0,2,0,1,5,11.03620007235,56.92310699999999,59.93184,120778.0,153,0.9745596399981308
15000.0,1,7,2.0,1,2,0,2,0,1,5,11.03620007235,56.92310699999999,59.93184,120778.0,153,0.9745596399981308
15000.0,1,8,2.0,1,2,0,2,0,1,5,11.03620007235,56.92310699999999,59.93184,120778.0,153,0.9745596399981308
15000.0,1,9,2.0,2,2,0,2,0,1,5,11.03620007235,56.92310699999999,59.93184,120778.0,153,0.9745596399981308
15000.0,1,10,2.0,2,2,0,2,0,1,5,11.03620007235,56.92310699999999,59.93184,120778.0,153,0.9745596399981308
15000.0,1,11,2.0,2,2,0,2,0,1,5,11.03620007235,56.92310699999999,59.93184,120778.0,153,0.9745596399981308
15000.0,2,0,2.0,0,2,0,2,0,1,0,11.03620007235,56.92310699999999,59.93184,120778.0,153,1.2178757094949273
34083.33,1,8,2.0,1,2,1,4,2,4,3,3.29,57.995907,56.167439,1055397.0,18,1.0818051852702995
34083.33,2,6,1.0,0,2,1,4,2,4,2,3.29,57.995907,56.167439,1055397.0,18,1.1613918889446966
12900.0,1,6,2.0,0,2,1,2,0,2,3,5.12855961466682,53.421453,58.98373100000001,413253.0,132,0.9587857447231103
12900.0,1,7,2.0,1,2,1,2,0,2,3,5.12855961466682,53.421453,58.98373100000001,413253.0,132,0.9587857447231103
12900.0,1,8,2.0,1,2,1,2,0,2,3,5.12855961466682,53.421453,58.98373100000001,413253.0,132,0.9587857447231103
12900.0,1,9,2.0,2,2,1,2,0,2,3,5.12855961466682,53.421453,58.98373100000001,413253.0,132,0.9587857447231103
12900.0,1,10,2.0,2,2,1,2,0,2,3,5.12855961466682,53.421453,58.98373100000001,413253.0,132,0.9587857447231103
12900.0,1,11,2.0,2,2,1,2,0,2,3,5.12855961466682,53.421453,58.98373100000001,413253.0,132,0.9587857447231103
30000.0,3,3,1.0,1,2,0,2,0,1,4,5.39812808957631,61.248562,73.392847,380632.0,90,1.0116009116784799
30000.0,3,4,1.0,1,2,0,2,0,1,4,5.39812808957631,61.248562,73.392847,380632.0,90,1.0116009116784799
14500.0,1,3,1.0,1,2,0,1,0,1,3,17.5208166610941,56.246923,34.334319,57515.0,226,1.0084611916738122
14500.0,1,8,1.0,1,2,0,1,0,1,3,17.5208166610941,56.246923,34.334319,57515.0,226,1.0084611916738122
14500.0,1,9,1.0,2,2,0,1,0,1,3,17.5208166610941,56.246923,34.334319,57515.0,226,1.0084611916738122
14500.0,1,10,1.0,2,2,0,1,0,1,3,17.5208166610941,56.246923,34.334319,57515.0,226,1.0084611916738122
14500.0,1,11,1.0,2,2,0,1,0,1,3,17.5208166610941,56.246923,34.334319,57515.0,226,1.0084611916738122
25000.0,1,8,0.0,1,2,0,2,0,1,1,5.71859180375597,64.56289100000001,40.54169,346979.0,257,0.9745596399981308
25000.0,1,9,0.0,2,2,0,2,0,1,1,5.71859180375597,64.56289100000001,40.54169,346979.0,257,0.9745596399981308
25000.0,1,10,0.0,2,2,0,2,0,1,1,5.71859180375597,64.56289100000001,40.54169,346979.0,257,0.9745596399981308
25000.0,1,11,0.0,2,2,0,2,0,1,1,5.71859180375597,64.56289100000001,40.54169,346979.0,257,0.9745596399981308
25000.0,2,0,0.0,0,2,0,2,0,1,5,5.71859180375597,64.56289100000001,40.54169,346979.0,257,1.007957920399979
25000.0,2,1,0.0,0,2,0,2,0,1,5,5.71859180375597,64.56289100000001,40.54169,346979.0,257,1.007957920399979
25000.0,2,6,0.0,0,2,0,2,0,1,5,5.71859180375597,64.56289100000001,40.54169,346979.0,257,1.007957920399979
25000.0,2,7,0.0,1,2,0,2,0,1,5,5.71859180375597,64.56289100000001,40.54169,346979.0,257,1.007957920399979
25000.0,2,8,0.0,1,2,0,2,0,1,5,5.71859180375597,64.56289100000001,40.54169,346979.0,257,1.007957920399979
20000.0,2,9,0.0,2,2,0,2,0,1,5,5.71859180375597,64.56289100000001,40.54169,346979.0,257,0.9360933591703348
20000.0,2,10,0.0,2,2,0,2,0,1,5,5.71859180375597,64.56289100000001,40.54169,346979.0,257,0.9360933591703348
20000.0,2,11,0.0,2,2,0,2,0,1,5,5.71859180375597,64.56289100000001,40.54169,346979.0,257,0.9360933591703348
20000.0,3,0,0.0,0,2,0,2,0,1,5,5.71859180375597,64.56289100000001,40.54169,346979.0,257,0.9726710653102627
20000.0,3,1,0.0,0,2,0,2,0,1,5,5.71859180375597,64.56289100000001,40.54169,346979.0,257,0.9726710653102627
20000.0,3,2,0.0,1,2,0,2,0,1,5,5.71859180375597,64.56289100000001,40.54169,346979.0,257,0.9726710653102627
20000.0,3,3,0.0,1,2,0,2,0,1,5,5.71859180375597,64.56289100000001,40.54169,346979.0,257,0.9360933591703348
20000.0,3,4,0.0,1,2,0,2,0,1,5,5.71859180375597,64.56289100000001,40.54169,346979.0,257,0.9360933591703348
42050.0,1,5,1.0,0,2,0,4,2,4,3,1.68,55.05758100000001,82.938182,1625631.0,115,1.0647107369924282
42050.0,1,6,1.0,0,2,0,4,2,4,3,1.68,55.05758100000001,82.938182,1625631.0,115,1.1067047042898717
4000.0,2,0,0.0,0,0,0,3,0,1,5,2.22668529312996,58.603851,49.681099,518348.0,221,1.1394342831883648
4000.0,2,1,0.0,0,0,0,3,0,1,5,2.22668529312996,58.603851,49.681099,518348.0,221,1.1394342831883648
9166.67,2,9,0.0,2,0,0,5,0,2,2,0.51807790499557,59.852253,30.352346,5383890.0,8,1.0296193782201326
9166.67,2,10,0.0,2,0,0,5,0,2,2,0.51807790499557,59.852253,30.352346,5383890.0,8,1.0296193782201326
9166.67,2,11,0.0,2,0,0,5,0,2,2,0.51807790499557,59.852253,30.352346,5383890.0,8,1.0296193782201326
9166.67,3,0,0.0,0,0,0,5,0,2,5,0.51807790499557,59.852253,30.352346,5383890.0,8,1.0296193782201326
9166.67,3,1,0.0,0,0,0,5,0,2,5,0.51807790499557,59.852253,30.352346,5383890.0,8,1.0296193782201326
9166.67,3,2,0.0,1,0,0,5,0,2,5,0.51807790499557,59.852253,30.352346,5383890.0,8,1.0296193782201326
9166.67,3,3,0.0,1,0,0,5,0,2,5,0.51807790499557,59.852253,30.352346,5383890.0,8,1.0296193782201326
9166.67,3,4,0.0,1,0,0,5,0,2,5,0.51807790499557,59.852253,30.352346,5383890.0,8,1.0296193782201326
35000.0,2,10,1.0,2,2,1,4,0,2,2,1.86,53.21139300000001,50.124626,1156659.0,263,1.1221427860783038
35000.0,2,11,1.0,2,2,1,4,0,2,2,1.86,53.21139300000001,50.124626,1156659.0,263,1.1033628914267075
7500.0,2,1,1.0,0,0,2,2,0,1,5,2.85929590187799,64.525414,40.603409,346979.0,254,1.1227627489003928
7500.0,2,8,1.0,1,0,2,2,0,1,5,2.85929590187799,64.525414,40.603409,346979.0,254,1.0206507471983979
